measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Czechia,Male,70 to 74,Road injuries,Number,2012,29.136908129508033,34.44363841940672,24.54037995200403
Deaths,Czechia,Female,70 to 74,Road injuries,Number,2012,17.556704535930514,21.504780567354103,14.19427082067461
Deaths,Czechia,Male,75 to 79,Road injuries,Number,2012,28.435834252856914,33.13006040461575,23.97080254691396
Deaths,Czechia,Female,75 to 79,Road injuries,Number,2012,18.79009713540932,22.32250515839972,15.190147454117435
Deaths,Czechia,Male,80 plus,Road injuries,Number,2012,36.174212969813276,41.57532369857879,31.075655948075944
Deaths,Czechia,Female,80 plus,Road injuries,Number,2012,38.08752246649451,44.19445545585071,31.471142303139818
Deaths,Czechia,Male,All Ages,Road injuries,Number,2012,630.637263346421,659.5226928830742,601.5579790452246
Deaths,Czechia,Female,All Ages,Road injuries,Number,2012,235.8390713753141,249.7963424585713,220.3165472687012
Deaths,North Macedonia,Male,20 to 24,Road injuries,Number,2011,12.730708111925745,15.268402753812005,10.199998765970077
Deaths,North Macedonia,Female,20 to 24,Road injuries,Number,2011,1.862545591527402,2.541397448530262,1.321372631964668
Deaths,North Macedonia,Male,25 to 29,Road injuries,Number,2011,11.07585874709678,13.314812263768596,8.747358192433037
Deaths,North Macedonia,Female,25 to 29,Road injuries,Number,2011,1.9438876770850553,2.5546657682604534,1.4387779058484687
Deaths,North Macedonia,Male,30 to 34,Road injuries,Number,2011,9.46707834124445,11.507395328119241,7.087265630751623
Deaths,North Macedonia,Female,30 to 34,Road injuries,Number,2011,2.00859074910732,2.6279766115355008,1.5161193357668628
Deaths,North Macedonia,Male,35 to 39,Road injuries,Number,2011,11.21620081555967,14.182577025295855,7.439744321429725
Deaths,North Macedonia,Female,35 to 39,Road injuries,Number,2011,2.0561988771436743,2.7193448501865283,1.5206105685341647
Deaths,North Macedonia,Male,40 to 44,Road injuries,Number,2011,9.535417021096718,12.029003246038588,6.9260788453584965
Deaths,North Macedonia,Female,40 to 44,Road injuries,Number,2011,2.094021914923944,2.8378961840610955,1.5442142777346646
Deaths,North Macedonia,Male,45 to 49,Road injuries,Number,2011,11.908153888670824,14.73621109806677,8.668540059162453
Deaths,North Macedonia,Female,45 to 49,Road injuries,Number,2011,2.107468909668457,2.795166699922702,1.543571101299162
Deaths,North Macedonia,Male,50 to 54,Road injuries,Number,2011,11.681864985981798,14.53004434714042,8.844149924781675
Deaths,North Macedonia,Female,50 to 54,Road injuries,Number,2011,2.2473936718471053,2.8806401047988945,1.721289672266356
Deaths,North Macedonia,Male,55 to 59,Road injuries,Number,2011,11.251713387516908,13.928035890178855,8.71038110378467
Deaths,North Macedonia,Female,55 to 59,Road injuries,Number,2011,3.0128775628231255,3.909579823916398,2.2929222383645396
Deaths,North Macedonia,Male,60 to 64,Road injuries,Number,2011,9.052093596810447,11.448381700237334,6.849897727915462
Deaths,North Macedonia,Female,60 to 64,Road injuries,Number,2011,2.7497676154757587,3.5882334940980343,2.073270463279237
Deaths,North Macedonia,Male,65 to 69,Road injuries,Number,2011,7.611002975606501,9.668998832096145,5.6025195955082605
Deaths,North Macedonia,Female,65 to 69,Road injuries,Number,2011,2.7553425641032505,3.5194354460540667,2.1235175853216073
Deaths,North Macedonia,Male,70 to 74,Road injuries,Number,2011,7.280372085667483,9.44400954638167,5.383974904138702
Deaths,North Macedonia,Female,70 to 74,Road injuries,Number,2011,2.742603814721294,3.6806683903254593,2.0392335665881007
Deaths,North Macedonia,Male,75 to 79,Road injuries,Number,2011,7.066378625377637,8.925687141573926,5.406122561463712
Deaths,North Macedonia,Female,75 to 79,Road injuries,Number,2011,2.934140862828971,3.80903686730437,2.214682767583754
Deaths,North Macedonia,Male,80 plus,Road injuries,Number,2011,5.639353003812679,7.036399308128209,4.444318209294299
Deaths,North Macedonia,Female,80 plus,Road injuries,Number,2011,2.903634187739259,3.635349594781256,2.2967426623465244
Deaths,North Macedonia,Male,All Ages,Road injuries,Number,2011,138.0565296872731,151.89464834656746,111.18653208646249
Deaths,North Macedonia,Female,All Ages,Road injuries,Number,2011,36.60484876184341,40.385562579291346,32.76098340150076
Deaths,Germany,Male,20 to 24,Road injuries,Number,2011,405.47757565200504,444.81465505316146,365.4092186673816
Deaths,Germany,Female,20 to 24,Road injuries,Number,2011,99.13014199359023,111.5185688156867,86.76179779501216
Deaths,Germany,Male,25 to 29,Road injuries,Number,2011,260.13853354519375,289.6867096887817,232.5996474178734
Deaths,Germany,Female,25 to 29,Road injuries,Number,2011,62.064129407271295,70.79422206754299,53.75760627361482
Deaths,Germany,Male,30 to 34,Road injuries,Number,2011,186.40160627509604,210.079009876167,164.3023071029458
Deaths,Germany,Female,30 to 34,Road injuries,Number,2011,42.55289349666691,49.60814690204703,36.6761500629238
Deaths,Germany,Male,35 to 39,Road injuries,Number,2011,155.90151695651159,176.58675575777227,136.56112528645932
Deaths,Germany,Female,35 to 39,Road injuries,Number,2011,37.37721436576783,42.70101358163147,31.929414305449747
Deaths,Germany,Male,40 to 44,Road injuries,Number,2011,220.2455150785652,246.5128537143126,192.93645820075625
Deaths,Germany,Female,40 to 44,Road injuries,Number,2011,62.03989883403552,71.16001867488512,53.666982334737035
Deaths,Germany,Male,45 to 49,Road injuries,Number,2011,277.03704391567857,311.233786700345,240.79481356922318
Deaths,Germany,Female,45 to 49,Road injuries,Number,2011,74.46334950202625,85.1612386559677,64.48872722924993
Deaths,Germany,Male,50 to 54,Road injuries,Number,2011,256.1794456286905,287.67256088887154,227.64687496393614
Deaths,Germany,Female,50 to 54,Road injuries,Number,2011,69.3357857279879,79.5317952861934,60.43356975518101
Deaths,Germany,Male,55 to 59,Road injuries,Number,2011,213.22904503293998,239.06693144847063,191.0357161859862
Deaths,Germany,Female,55 to 59,Road injuries,Number,2011,70.69137943076672,81.5546550706481,61.525948495026036
Deaths,Germany,Male,60 to 64,Road injuries,Number,2011,165.69254322377222,186.33395118303525,147.7017428488658
Deaths,Germany,Female,60 to 64,Road injuries,Number,2011,59.58113331078989,68.88392390522473,51.79338154495972
Deaths,Germany,Male,65 to 69,Road injuries,Number,2011,156.5993895336702,175.62459907071505,139.1311337202086
Deaths,Germany,Female,65 to 69,Road injuries,Number,2011,69.33392462661251,79.84802939692867,60.665392453761584
Deaths,Germany,Male,70 to 74,Road injuries,Number,2011,221.86352118640792,250.9806640890605,195.28800064356477
Deaths,Germany,Female,70 to 74,Road injuries,Number,2011,120.47194146261147,140.65866380708098,102.18128188518453
Deaths,Germany,Male,75 to 79,Road injuries,Number,2011,187.5499524399742,211.7626532336317,165.5552881809923
Deaths,Germany,Female,75 to 79,Road injuries,Number,2011,123.62040589689032,144.06991265422772,105.92606111383255
Deaths,Germany,Male,80 plus,Road injuries,Number,2011,274.7317766456587,306.4925437865422,241.403055232857
Deaths,Germany,Female,80 plus,Road injuries,Number,2011,257.3319947363379,292.3822979687039,215.59316937516533
Deaths,Germany,Male,All Ages,Road injuries,Number,2011,3293.025464806124,3420.7343793948803,3173.0346469314036
Deaths,Germany,Female,All Ages,Road injuries,Number,2011,1281.8345861504872,1346.8312309834732,1207.5099429015663
Deaths,Ireland,Male,20 to 24,Road injuries,Number,2010,25.157776911089986,28.914927980303553,21.76497246048915
Deaths,Ireland,Female,20 to 24,Road injuries,Number,2010,5.503048888725938,6.699580374829909,4.420601157255038
Deaths,Ireland,Male,25 to 29,Road injuries,Number,2010,18.90986319209645,22.2331479022271,15.98854647971166
Deaths,Ireland,Female,25 to 29,Road injuries,Number,2010,4.251672026810011,5.321165910736768,3.286809130335686
Deaths,Ireland,Male,30 to 34,Road injuries,Number,2010,14.883516036783435,17.541080267224324,12.518481976920983
Deaths,Ireland,Female,30 to 34,Road injuries,Number,2010,3.8270075915567605,4.797132409099519,2.9556790731257903
Deaths,Ireland,Male,35 to 39,Road injuries,Number,2010,12.859503644503464,15.372277611602916,10.701933721079318
Deaths,Ireland,Female,35 to 39,Road injuries,Number,2010,3.2608400488251887,4.1171999824079135,2.5285083688049084
Deaths,Ireland,Male,40 to 44,Road injuries,Number,2010,9.642508490439122,11.44658589999392,8.020651947599866
Deaths,Ireland,Female,40 to 44,Road injuries,Number,2010,2.7513513023491867,3.4423873758226113,2.118436014184159
Deaths,Ireland,Male,45 to 49,Road injuries,Number,2010,8.392631983094322,10.141939093433576,6.803418928955567
Deaths,Ireland,Female,45 to 49,Road injuries,Number,2010,3.4344866359189794,4.289361220978393,2.682489977175888
Deaths,Ireland,Male,50 to 54,Road injuries,Number,2010,6.854318557881674,8.318542219334097,5.625542026247301
Deaths,Ireland,Female,50 to 54,Road injuries,Number,2010,2.9285522922358873,3.6341917606251863,2.3469681286274406
Deaths,Ireland,Male,55 to 59,Road injuries,Number,2010,7.020974562690605,8.354767367718102,5.78628889211669
Deaths,Ireland,Female,55 to 59,Road injuries,Number,2010,2.9007216592478535,3.66506237776108,2.272984458336366
Deaths,Ireland,Male,60 to 64,Road injuries,Number,2010,6.543044594990735,7.886420022603599,5.4164874142484045
Deaths,Ireland,Female,60 to 64,Road injuries,Number,2010,3.23785675702348,4.051863051475442,2.5590095440810776
Deaths,Ireland,Male,65 to 69,Road injuries,Number,2010,5.698641626666204,6.93954816954807,4.697563112642262
Deaths,Ireland,Female,65 to 69,Road injuries,Number,2010,3.418658454879074,4.253973452718583,2.7278058948854342
Deaths,Ireland,Male,70 to 74,Road injuries,Number,2010,5.782877430748002,7.122955257824245,4.720700806033202
Deaths,Ireland,Female,70 to 74,Road injuries,Number,2010,3.475595947263398,4.408369591978795,2.6698258394738374
Deaths,Ireland,Male,75 to 79,Road injuries,Number,2010,6.146549157087282,7.423061278186359,5.0821589970566245
Deaths,Ireland,Female,75 to 79,Road injuries,Number,2010,4.042785380969708,5.117264330605276,3.218628060458135
Deaths,Ireland,Male,80 plus,Road injuries,Number,2010,9.134220870306237,10.669040241711018,7.592229085422597
Deaths,Ireland,Female,80 plus,Road injuries,Number,2010,7.170276691916167,8.66500056599206,5.754632675283506
Deaths,Ireland,Male,All Ages,Road injuries,Number,2010,159.93051563814495,168.52726480983026,151.05129182350439
Deaths,Ireland,Female,All Ages,Road injuries,Number,2010,61.21325416893114,66.29231289978875,57.15813016659732
Deaths,Romania,Male,20 to 24,Road injuries,Number,2010,215.38756359167937,237.77140588887215,191.97486499938267
Deaths,Romania,Female,20 to 24,Road injuries,Number,2010,50.53183510179604,57.554030746447765,43.38795436720951
Deaths,Romania,Male,25 to 29,Road injuries,Number,2010,161.94765786381822,179.87565103492364,144.70309422475984
Deaths,Romania,Female,25 to 29,Road injuries,Number,2010,31.037092608728532,35.89274529802599,26.41754619782206
Deaths,Romania,Male,30 to 34,Road injuries,Number,2010,171.1700463923224,193.51959790053473,151.47075534347815
Deaths,Romania,Female,30 to 34,Road injuries,Number,2010,34.97364477896181,40.80559746396818,30.168049273510984
Deaths,Romania,Male,35 to 39,Road injuries,Number,2010,161.14164432861122,183.21115297792335,139.23768697451058
Deaths,Romania,Female,35 to 39,Road injuries,Number,2010,36.62619254029682,42.8700700276137,31.061279263059717
Deaths,Romania,Male,40 to 44,Road injuries,Number,2010,184.62693741582282,209.0410696310492,160.11105218279323
Deaths,Romania,Female,40 to 44,Road injuries,Number,2010,40.26243410974549,47.25846076930986,34.22806982405608
Deaths,Romania,Male,45 to 49,Road injuries,Number,2010,149.8165177063694,171.6163639826125,129.60347483835116
Deaths,Romania,Female,45 to 49,Road injuries,Number,2010,37.26527937706366,42.94422832457466,31.856598100265824
Deaths,Romania,Male,50 to 54,Road injuries,Number,2010,193.6113516869515,217.928491521887,168.86623555318508
Deaths,Romania,Female,50 to 54,Road injuries,Number,2010,44.74771495952481,51.82473828754208,38.38796710581414
Deaths,Romania,Male,55 to 59,Road injuries,Number,2010,180.08009401942846,200.11420396175478,160.70490331028213
Deaths,Romania,Female,55 to 59,Road injuries,Number,2010,49.62868594342815,56.8860107291403,42.848188543843975
Deaths,Romania,Male,60 to 64,Road injuries,Number,2010,146.0752302761506,163.74894529816285,130.32490498970765
Deaths,Romania,Female,60 to 64,Road injuries,Number,2010,42.886784001281775,49.33543271497171,36.595531818089164
Deaths,Romania,Male,65 to 69,Road injuries,Number,2010,109.24657812680726,123.11548469260543,96.51610169807708
Deaths,Romania,Female,65 to 69,Road injuries,Number,2010,48.331767348951644,55.43943636701051,40.918700653569
Deaths,Romania,Male,70 to 74,Road injuries,Number,2010,117.64012117141763,133.47729759090853,102.30965527196199
Deaths,Romania,Female,70 to 74,Road injuries,Number,2010,64.14499252700263,73.6632510254408,55.40662246708348
Deaths,Romania,Male,75 to 79,Road injuries,Number,2010,93.84000056203689,106.52686220337291,82.08367348521725
Deaths,Romania,Female,75 to 79,Road injuries,Number,2010,59.82756467014328,69.2180528556914,51.30729239017794
Deaths,Romania,Male,80 plus,Road injuries,Number,2010,82.43029736586203,92.29841027766469,71.73410399114798
Deaths,Romania,Female,80 plus,Road injuries,Number,2010,63.36428466823475,72.03908939068175,53.905431831440254
Deaths,Romania,Male,All Ages,Road injuries,Number,2010,2128.521807147507,2207.5859456988983,2029.341461293751
Deaths,Romania,Female,All Ages,Road injuries,Number,2010,691.3981783697512,722.9787192545657,655.6567267762463
Deaths,Montenegro,Male,20 to 24,Road injuries,Number,2011,4.554759081076337,5.659237919517857,3.539818405682718
Deaths,Montenegro,Female,20 to 24,Road injuries,Number,2011,1.4570140446034765,1.939520207011077,1.044296292203714
Deaths,Montenegro,Male,25 to 29,Road injuries,Number,2011,4.32457000235978,5.508581123528417,3.2809966785640006
Deaths,Montenegro,Female,25 to 29,Road injuries,Number,2011,0.7921300578175768,1.1065805444010712,0.5382467054287964
Deaths,Montenegro,Male,30 to 34,Road injuries,Number,2011,3.399994677275197,4.462557014244699,2.5402771826347297
Deaths,Montenegro,Female,30 to 34,Road injuries,Number,2011,0.8984679558871166,1.2420631310276584,0.617903094192811
Deaths,Montenegro,Male,35 to 39,Road injuries,Number,2011,3.607524481548481,4.852810514479467,2.5861689847398033
Deaths,Montenegro,Female,35 to 39,Road injuries,Number,2011,0.7868351446357621,1.1059781902245847,0.5260238041996048
Deaths,Montenegro,Male,40 to 44,Road injuries,Number,2011,3.1962710433483448,4.2479644575211095,2.2960826448437017
Deaths,Montenegro,Female,40 to 44,Road injuries,Number,2011,0.7942758718132468,1.1446574269628638,0.529098197219143
Deaths,Montenegro,Male,45 to 49,Road injuries,Number,2011,3.5881622564818105,4.885152219628163,2.5092056073128544
Deaths,Montenegro,Female,45 to 49,Road injuries,Number,2011,0.9797601282297212,1.373687800645042,0.6711949128945002
Deaths,Montenegro,Male,50 to 54,Road injuries,Number,2011,4.137426600187544,5.702872732515893,2.8755109979722127
Deaths,Montenegro,Female,50 to 54,Road injuries,Number,2011,1.1500186946664603,1.5968411431633287,0.8173473168397056
Deaths,Montenegro,Male,55 to 59,Road injuries,Number,2011,4.33629910299516,6.1108243929875625,3.0796140672221597
Deaths,Montenegro,Female,55 to 59,Road injuries,Number,2011,1.3172594011888044,1.8592257582582588,0.9149193467510782
Deaths,Montenegro,Male,60 to 64,Road injuries,Number,2011,3.4331307437107372,4.769149258258747,2.355253055689991
Deaths,Montenegro,Female,60 to 64,Road injuries,Number,2011,1.1733482734165617,1.6753243609481845,0.7987098625854804
Deaths,Montenegro,Male,65 to 69,Road injuries,Number,2011,2.206775121719275,3.0645566725780355,1.5263658606841828
Deaths,Montenegro,Female,65 to 69,Road injuries,Number,2011,1.020597578681903,1.4342235064809867,0.7021230053421349
Deaths,Montenegro,Male,70 to 74,Road injuries,Number,2011,2.519746982219444,3.5300722500125716,1.7636334159144467
Deaths,Montenegro,Female,70 to 74,Road injuries,Number,2011,1.5372649210167528,2.196678576258887,1.0312704682114562
Deaths,Montenegro,Male,75 to 79,Road injuries,Number,2011,2.4274708513279823,3.3679650626050193,1.6920678837136485
Deaths,Montenegro,Female,75 to 79,Road injuries,Number,2011,1.4385038600340176,2.0250843908590683,0.9660179881566299
Deaths,Montenegro,Male,80 plus,Road injuries,Number,2011,2.1819313990060802,2.8576031069200427,1.6085747906314043
Deaths,Montenegro,Female,80 plus,Road injuries,Number,2011,1.638515721697601,2.150424585790008,1.2365131123689155
Deaths,Montenegro,Male,All Ages,Road injuries,Number,2011,47.52293153465604,53.54119210636289,39.63837468705124
Deaths,Montenegro,Female,All Ages,Road injuries,Number,2011,16.628515734003745,18.882052325332594,14.455494166609029
Deaths,Greece,Male,20 to 24,Road injuries,Number,2011,130.88579896890198,139.75239615361173,121.80234661170773
Deaths,Greece,Female,20 to 24,Road injuries,Number,2011,26.386408710461897,28.940458673197053,23.608560795987756
Deaths,Greece,Male,25 to 29,Road injuries,Number,2011,118.13398746622255,128.2683798745418,108.14147494545843
Deaths,Greece,Female,25 to 29,Road injuries,Number,2011,17.673370245311055,20.133083476448192,15.299537957410013
Deaths,Greece,Male,30 to 34,Road injuries,Number,2011,102.92527756725917,113.34386150763719,92.66591453813709
Deaths,Greece,Female,30 to 34,Road injuries,Number,2011,17.570260200366942,20.343635257479058,14.876220263560409
Deaths,Greece,Male,35 to 39,Road injuries,Number,2011,83.32074519820198,93.44472925374717,73.88242984618459
Deaths,Greece,Female,35 to 39,Road injuries,Number,2011,17.115416246268822,20.101453798322144,14.349354369106337
Deaths,Greece,Male,40 to 44,Road injuries,Number,2011,93.06838637433957,103.52515514686229,82.86679031665219
Deaths,Greece,Female,40 to 44,Road injuries,Number,2011,15.210551521533967,18.044280244557648,12.666126767548812
Deaths,Greece,Male,45 to 49,Road injuries,Number,2011,79.29070155664748,89.3404534684936,70.58493062847357
Deaths,Greece,Female,45 to 49,Road injuries,Number,2011,16.227248300316994,19.036415705008906,13.59579540417602
Deaths,Greece,Male,50 to 54,Road injuries,Number,2011,65.2291393810791,73.03036827493017,57.78240219904335
Deaths,Greece,Female,50 to 54,Road injuries,Number,2011,17.590519473277467,20.385016896390606,15.006955049147018
Deaths,Greece,Male,55 to 59,Road injuries,Number,2011,62.18440600506132,70.056748479931,55.38668558001628
Deaths,Greece,Female,55 to 59,Road injuries,Number,2011,16.95536096539979,19.78482379440915,14.301794446354688
Deaths,Greece,Male,60 to 64,Road injuries,Number,2011,57.3329716001359,64.53817290738608,50.33816964832649
Deaths,Greece,Female,60 to 64,Road injuries,Number,2011,18.39886408576089,21.515275622684925,15.31919756907761
Deaths,Greece,Male,65 to 69,Road injuries,Number,2011,50.06244190772808,56.757529321554614,44.26853791769035
Deaths,Greece,Female,65 to 69,Road injuries,Number,2011,18.872956404096453,22.091606169455343,16.08968786743351
Deaths,Greece,Male,70 to 74,Road injuries,Number,2011,62.9437716096306,71.71021720919458,55.081126479101805
Deaths,Greece,Female,70 to 74,Road injuries,Number,2011,24.894615612287417,29.096627590973657,20.54592301324869
Deaths,Greece,Male,75 to 79,Road injuries,Number,2011,73.25059269227616,83.05734281121411,64.13128691172032
Deaths,Greece,Female,75 to 79,Road injuries,Number,2011,35.72263752089103,42.52896414178332,30.164108985242013
Deaths,Greece,Male,80 plus,Road injuries,Number,2011,88.10602349087209,100.31663555801097,75.88659938636808
Deaths,Greece,Female,80 plus,Road injuries,Number,2011,44.86038305962425,52.202903350064766,37.67533728194815
Deaths,Greece,Male,All Ages,Road injuries,Number,2011,1157.3237249641736,1197.3905760279022,1116.8928545761264
Deaths,Greece,Female,All Ages,Road injuries,Number,2011,319.8143267585612,337.9558629983489,302.5360922611661
Deaths,Poland,Male,20 to 24,Road injuries,Number,2011,445.35388138632135,461.2692831171206,427.9340208290737
Deaths,Poland,Female,20 to 24,Road injuries,Number,2011,76.60158655312584,80.72294970811491,72.36608152891245
Deaths,Poland,Male,25 to 29,Road injuries,Number,2011,392.0065128832567,407.06223011984986,375.8358892761987
Deaths,Poland,Female,25 to 29,Road injuries,Number,2011,63.55327802628924,67.40313283558933,59.76088886995161
Deaths,Poland,Male,30 to 34,Road injuries,Number,2011,323.11969978902243,339.4634534859036,308.1693720860323
Deaths,Poland,Female,30 to 34,Road injuries,Number,2011,53.80115322953701,57.51493294008937,49.9600480627781
Deaths,Poland,Male,35 to 39,Road injuries,Number,2011,297.01820929840835,312.34506169361305,281.66763762457066
Deaths,Poland,Female,35 to 39,Road injuries,Number,2011,55.013557692542534,59.294686957648,51.1019665197685
Deaths,Poland,Male,40 to 44,Road injuries,Number,2011,277.8762963055327,292.5192784229608,263.635481401759
Deaths,Poland,Female,40 to 44,Road injuries,Number,2011,53.867100704226374,57.916326898377484,50.063906387620534
Deaths,Poland,Male,45 to 49,Road injuries,Number,2011,308.2991114101738,324.7865334810376,293.1791633208003
Deaths,Poland,Female,45 to 49,Road injuries,Number,2011,57.042903000133535,61.49620155986841,53.04083884505343
Deaths,Poland,Male,50 to 54,Road injuries,Number,2011,381.61707534054,401.6268552582002,363.5744484518943
Deaths,Poland,Female,50 to 54,Road injuries,Number,2011,78.76380228102961,83.54263367111791,73.94912739421869
Deaths,Poland,Male,55 to 59,Road injuries,Number,2011,350.8729143134104,368.7931637492814,334.6103972546964
Deaths,Poland,Female,55 to 59,Road injuries,Number,2011,86.03363989444718,91.8299175018858,80.67861594381428
Deaths,Poland,Male,60 to 64,Road injuries,Number,2011,271.9312321539336,285.49651333232725,260.06048128401864
Deaths,Poland,Female,60 to 64,Road injuries,Number,2011,82.81927562264008,88.17075688521678,78.1533269284914
Deaths,Poland,Male,65 to 69,Road injuries,Number,2011,148.37166170216312,155.96944214649244,141.38660992805325
Deaths,Poland,Female,65 to 69,Road injuries,Number,2011,61.76467780497087,65.73994233765256,57.77295471593723
Deaths,Poland,Male,70 to 74,Road injuries,Number,2011,135.61291794266592,143.49601606265117,128.196473945861
Deaths,Poland,Female,70 to 74,Road injuries,Number,2011,84.19860311112191,91.04201663134288,77.36459186064958
Deaths,Poland,Male,75 to 79,Road injuries,Number,2011,124.29382057808485,131.74191233549348,116.47443379559063
Deaths,Poland,Female,75 to 79,Road injuries,Number,2011,102.8087271709273,110.87199891077543,92.9500660130576
Deaths,Poland,Male,80 plus,Road injuries,Number,2011,131.26787472522,140.71883703311735,115.7558063859958
Deaths,Poland,Female,80 plus,Road injuries,Number,2011,141.78917731124528,153.76458600267432,120.39877694465093
Deaths,Poland,Male,All Ages,Road injuries,Number,2011,3882.7434834201194,3953.600384366704,3813.64292877129
Deaths,Poland,Female,All Ages,Road injuries,Number,2011,1130.808013525672,1170.1816322751895,1086.6508829773109
Deaths,Israel,Male,20 to 24,Road injuries,Number,2010,47.78633695568489,53.32797172430095,42.6439446658654
Deaths,Israel,Female,20 to 24,Road injuries,Number,2010,10.001571866957878,11.811631971412508,8.398833189798728
Deaths,Israel,Male,25 to 29,Road injuries,Number,2010,36.90515493776812,41.23378313449383,32.80725574322228
Deaths,Israel,Female,25 to 29,Road injuries,Number,2010,6.810872881201934,8.246579949404799,5.432949740537454
Deaths,Israel,Male,30 to 34,Road injuries,Number,2010,29.307801766650588,33.29079774677733,25.44814693118621
Deaths,Israel,Female,30 to 34,Road injuries,Number,2010,6.068300278563471,7.446524330482351,4.896337425373033
Deaths,Israel,Male,35 to 39,Road injuries,Number,2010,22.499764073947084,25.879934567059347,19.021331176764328
Deaths,Israel,Female,35 to 39,Road injuries,Number,2010,6.860673966852293,8.40184593366599,5.488199274518784
Deaths,Israel,Male,40 to 44,Road injuries,Number,2010,21.632847623566544,25.199272920985074,18.62884005899589
Deaths,Israel,Female,40 to 44,Road injuries,Number,2010,6.210938263815101,7.708729633323133,5.073732777073467
Deaths,Israel,Male,45 to 49,Road injuries,Number,2010,22.509237781870002,26.55091823674451,18.95831073594515
Deaths,Israel,Female,45 to 49,Road injuries,Number,2010,6.352933934752753,7.928244960955155,5.070589551174524
Deaths,Israel,Male,50 to 54,Road injuries,Number,2010,21.178980328379648,24.618453774571638,18.15480031206302
Deaths,Israel,Female,50 to 54,Road injuries,Number,2010,7.403214181446457,8.980315302985774,5.950999978100883
Deaths,Israel,Male,55 to 59,Road injuries,Number,2010,22.514278579670755,26.421732814931016,19.012287773433094
Deaths,Israel,Female,55 to 59,Road injuries,Number,2010,8.921864478134097,10.994872612769187,7.164506773643955
Deaths,Israel,Male,60 to 64,Road injuries,Number,2010,19.782069375473945,23.326661934376567,16.884569607178864
Deaths,Israel,Female,60 to 64,Road injuries,Number,2010,8.971997381205222,11.121679480661308,7.148239028490456
Deaths,Israel,Male,65 to 69,Road injuries,Number,2010,15.554705354891803,18.681545340750088,12.798890688351765
Deaths,Israel,Female,65 to 69,Road injuries,Number,2010,8.419575070949211,10.215493555531843,6.686508412315718
Deaths,Israel,Male,70 to 74,Road injuries,Number,2010,21.323279291839352,25.360120834232173,17.80827672098477
Deaths,Israel,Female,70 to 74,Road injuries,Number,2010,12.808355685598192,15.770577556122342,10.255415043761543
Deaths,Israel,Male,75 to 79,Road injuries,Number,2010,25.15788972060255,30.24629035776262,20.679547816945497
Deaths,Israel,Female,75 to 79,Road injuries,Number,2010,18.47172382115312,22.62271449535986,14.936001730949673
Deaths,Israel,Male,80 plus,Road injuries,Number,2010,59.72129078864019,68.20640310055228,51.00507672040719
Deaths,Israel,Female,80 plus,Road injuries,Number,2010,54.871866048520026,64.36503800015805,44.57173614806007
Deaths,Israel,Male,All Ages,Road injuries,Number,2010,427.8629207349341,447.6017009148238,408.68669961594577
Deaths,Israel,Female,All Ages,Road injuries,Number,2010,187.13878387719325,203.41783342449355,172.16142757406115
Deaths,Ukraine,Male,20 to 24,Road injuries,Number,2012,493.7173564806624,557.2306099963313,435.05851916045935
Deaths,Ukraine,Female,20 to 24,Road injuries,Number,2012,90.97172698135584,103.54252884889848,78.5823214736441
Deaths,Ukraine,Male,25 to 29,Road injuries,Number,2012,531.9456749456684,604.2584631772876,467.2625150449736
Deaths,Ukraine,Female,25 to 29,Road injuries,Number,2012,92.51562246074666,108.3638485415302,80.08927578345485
Deaths,Ukraine,Male,30 to 34,Road injuries,Number,2012,486.18322225604584,553.4079849068048,429.6843621511097
Deaths,Ukraine,Female,30 to 34,Road injuries,Number,2012,91.21272856795605,104.41917347100708,79.08999305270697
Deaths,Ukraine,Male,35 to 39,Road injuries,Number,2012,430.26714388439257,498.08388787428015,374.27944640745125
Deaths,Ukraine,Female,35 to 39,Road injuries,Number,2012,95.53672312246088,110.70438509592425,82.46213871087427
Deaths,Ukraine,Male,40 to 44,Road injuries,Number,2012,391.5980321962575,449.9786723240552,344.129763424605
Deaths,Ukraine,Female,40 to 44,Road injuries,Number,2012,91.7921932828428,105.94156120482195,79.56191722489407
Deaths,Ukraine,Male,45 to 49,Road injuries,Number,2012,381.3567418575764,430.6856537109319,337.4963330739303
Deaths,Ukraine,Female,45 to 49,Road injuries,Number,2012,94.45135709720743,108.1501030294837,81.95829052610874
Deaths,Ukraine,Male,50 to 54,Road injuries,Number,2012,382.65596382323184,425.2209875951298,341.88543147743945
Deaths,Ukraine,Female,50 to 54,Road injuries,Number,2012,115.20378379059264,130.9514911350607,101.58736555177346
Deaths,Ukraine,Male,55 to 59,Road injuries,Number,2012,312.33071329035477,345.8739526335348,281.5873877255191
Deaths,Ukraine,Female,55 to 59,Road injuries,Number,2012,100.097331613482,114.61644377710698,87.62468345122896
Deaths,Ukraine,Male,60 to 64,Road injuries,Number,2012,240.2343103589261,266.4796910620382,216.86077944495005
Deaths,Ukraine,Female,60 to 64,Road injuries,Number,2012,98.34632555011252,110.17913631456221,86.44970796407189
Deaths,Ukraine,Male,65 to 69,Road injuries,Number,2012,126.23737283956127,138.7769184633522,113.54591903145938
Deaths,Ukraine,Female,65 to 69,Road injuries,Number,2012,65.24617844352831,73.80862303956985,57.607938202948574
Deaths,Ukraine,Male,70 to 74,Road injuries,Number,2012,130.72043394104975,146.3828145093647,116.4694487764429
